,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Group
1,231.15804742979344,-15.258122249716804,-21.937895464872835,10.332035113180604,-15.808509727278675,-0.6842410455300013,-3.388015499617739,-1.6322820621890943,-0.083521499354942,1.93845758362754,Case
10,3.9675316662707356,4.902600707806598,-4.248865247357678,-2.7139660158717773,-1.4359259119565568,1.4062420346462217,0.9514480832443779,-2.8828250633678283,3.455021111477592,-1.2288532365932257,Case
100,-11.337213782347497,-2.06058646124662,-2.730610635193711,-1.6517013801446885,-3.300762655923937,0.9922438544313972,-2.9847081051246214,-2.53825895887745,0.16971553591040214,-4.017031357075384,Case
105,24.150935446815687,17.633795179692445,3.7660448049236774,-5.2027765028894315,1.2669138062775203,-2.9393390412739087,-4.804620200706205,-6.009771835435032,-1.8073977218044206,-4.008922942087288,Case
106,-5.360499780837038,-3.760586136816035,-3.490295780587862,-1.6991208966579565,1.9078109872069522,-2.6518450615035407,-1.1655444758692957,-4.023527257044184,-2.5525738890547833,-3.0425788739749606,Case
110,-2.5143357693905704,-0.9192519232654418,3.535251409155751,-1.7692865730089962,-2.2188701561628124,3.1283102614829548,0.011621714506609808,-0.39254029061377693,-0.7401713516379351,1.7645151160194492,Case
113,22.116230036835532,-12.817012306402008,18.194153329937365,-7.15368402971357,0.8282563252805054,1.7671121557794347,1.2234796300405812,1.4366729012386925,-1.8821612318814605,1.1713184185531207,Case
114,15.57551153308026,-0.6908989131391042,13.088799456041745,-8.488569710044429,1.5369870589695132,-1.0430640366784287,-2.9235742736842716,-5.896794541762477,0.45449245991144194,-0.9481601545852795,Case
115,35.07292776845971,-13.109156566658683,1.6608021638492323,-11.133950110047424,10.370170518582611,0.8500180928563923,8.89584238343072,-4.706442552833781,-1.410579770608989,-2.8464772795523583,Case
116,-9.510184974981987,-2.9178036099942606,-8.053250119130038,-6.381501909972707,-0.8422252962561558,3.7361391450352235,-1.5666418580908765,-1.9613374593952688,1.5362089558879768,0.4880186932988781,Case
