,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Group
179,-5.013617565215548,-1.4919085467381377,-2.0981868886317354,-2.1376409220559607,1.6284035683194569,2.6847034061540267,-3.803228389479903,-0.26481940272393895,-0.8875633169696293,0.02329255458863614,Case
18,-2.7124474104415004,7.188109293815643,7.409272777602473,7.636444034409617,-3.857283910416665,2.843468024642351,2.913394381007389,-6.459601429865697,3.0820623552834006,0.6845255708829653,Case
180,-3.4146476311849003,-0.15437262285245199,2.825623154702576,0.7263980710511846,-0.3647448339413002,-3.315749471289482,0.06087198728146035,-3.5406499724732345,-3.506348240233612,-1.3344934375138577,Case
183,0.7399363113684854,-1.755003990173854,6.749436883145294,2.848697487112992,0.18381646076808147,3.7041379273724346,-2.1691128206978125,-3.5098311089974854,1.141124570074821,0.6855235614957639,Case
184,-7.755883603397534,0.16498528679108315,-7.4689886839114745,3.710256801100664,-3.014621629933492,1.579461104701016,4.637618919559308,-2.843488119332041,-4.936260316859676,1.3260356012382597,Case
185,-3.13831260205353,3.8211472649906693,-0.015542824724138163,-6.990385146599522,-0.7665415015035326,-1.936170448543119,-2.710397822215893,1.9997118359324004,-1.3869157332793915,-0.390308686132842,Case
186,-0.7192733972792285,-6.974708334503241,1.1939677068309669,0.8837040816422418,2.8087146869864115,2.013948619829597,3.479281235150093,-1.683401809796725,-2.7304886608837267,0.18794558303532574,Case
187,7.969021337821539,4.2935346891266395,13.797741812498556,-3.564246302744971,-6.374981380140492,-2.2990869927368314,-1.8539842636342054,-2.745256593687506,-0.13190600722195828,-0.6547168052349027,Case
188,11.431643130123708,-2.4775368287245,14.238047992318979,-8.94589287024734,-0.03849712337570544,-2.4981250381403894,-2.771930046463034,-2.3753162726051618,-1.2976217883328134,2.8057753867435022,Case
189,-0.49878127487138435,1.2161850549955875,2.2319408125958216,-6.8040784545405435,-4.547807775505156,1.70995594412877,6.425706117861976,3.3541840301796695,2.7366127901388904,2.5612613802432462,Case
19,-1.2130539371913975,0.22337224604354303,5.514109587477697,6.208036619343857,0.8554243637580555,-0.27434369985966484,-2.000058097387949,-3.7464910982629176,1.416665413771629,0.47898828996527665,Case
190,-6.924965734894174,-4.406654512486096,4.430950803853669,1.2790007326000878,-5.138782804642391,4.802575840077755,-0.8130615508770018,-1.9840698332729962,-2.561420811770044,1.079460253953771,Case
