,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
144,3.9458609415883426,3.547611861396444,0.5523901863745057,1.6608502206329696,3.0221525234203117,5.462950797101301,2.830997327425952,3.305211838698298,-0.5524722951003628,-0.5512427712104244
145,-0.7098287593009335,6.3586691568854565,0.31791514384171143,-5.442645863187617,-3.059141744086641,1.7418422713552797,2.4984671686438253,-3.928828936634024,0.13602905538960264,-0.4530300551915859
148,-7.492746676465356,-1.6798522127701134,-1.330977980232324,0.30253291064364435,-2.284722150630947,3.233315771860782,0.7478112056997567,1.7666803350217508,-1.7209678951565004,-0.994899750793378
15,12.315879090648219,7.988728389827149,3.0010539729116124,6.709410073197177,3.8428659651523573,0.2921188843096102,4.244437741067672,-1.8936729113432402,2.880269772568502,-1.7557676291583697
152,2.6468815190749333,-1.759293020005084,2.952235714755418,-4.174952850877049,-0.23085439064736427,2.0720754719665506,0.13241082124316986,-2.966532339247357,0.4563078476211957,-1.9198679111720125
153,-3.8693369345818684,3.4270690111489346,-2.7817742872883766,-0.570658065997069,-2.4421135349237355,10.07988525712869,2.303465293507907,-0.43421553556530346,-0.3550687121767268,-0.34840915247018167
155,-10.921578553780892,-1.345683033265962,-7.717082388398463,-2.7716263598398023,-1.0854872465774563,2.082751277127812,0.1136929851439789,-1.7074563589688243,-0.9489114303032509,-2.7252870915194065
157,-1.5039354429706937,-5.45784371213041,-4.789551448377926,-3.9456618320026076,1.8293927655806514,2.828467221143559,1.8145795226798904,1.0712419153088362,-2.3860459733736974,-2.457449859611972
161,-7.745279645048993,-4.774517363889676,1.45699125158046,-0.955845826413272,-5.691537954628202,2.1864636495670595,-4.2148363988782975,5.170123410454181,-2.9134154722153136,-2.29720551415941
162,3.78565633705151,2.9023749028925443,3.7102707234984607,-1.5561534596409285,-0.16195491410183055,-3.0743191177424474,-0.10897641782361546,0.309455538227608,-2.2349684080956025,-2.940821269085857
163,-6.8626763647035025,-3.0608895065557236,-5.412652095590516,-0.451317489248881,1.893161427324867,-2.503686159768711,-0.5479766070357959,-1.742636444479665,-0.9969076577409092,-1.005966594693618
166,-6.675904861410844,-0.5792105109963912,3.1465063706608505,4.679224008447708,-3.0699226661410743,-0.5046350286235014,-3.361323049749259,-1.744688571104203,3.7050430742338185,-2.4175932827387667
167,14.107683491874912,-5.628764318858223,3.5759396889485924,-8.371017853822547,5.039247840987114,0.8843283972961714,-0.6247061407490533,-0.9333569213735038,1.5418200141899392,-0.1384981876315638
168,-7.713195011482492,-1.9602848277771472,-1.014576500190156,3.2354375933668904,-2.2521890528955293,2.9070922605203577,-3.755760110213238,-0.9476375461406418,0.8223978590003832,-1.2179739013965802
169,-3.5777979061471394,-4.007021731079995,-3.2518177968827477,1.6249915217684185,2.6251718466589997,0.8102621951093137,-0.3829205656005742,-2.30876568801779,-1.290508595524638,-0.24053364333988078
170,13.12771635835065,12.97876783330593,3.3271175649756763,0.8584697994167478,2.448209831216742,6.031672433638529,-2.609776006032514,-2.020326677944103,-0.9566389206598087,-2.673143410242557
171,-4.49472576522909,-6.162531883056755,2.871373584398537,-1.317700076917904,-2.1074876896837704,4.774441109564837,-4.023399935353836,-3.0052074264508857,-1.7307100269427313,-2.673646398795259
172,0.333945986727539,-4.438876584774456,8.864276157585422,-1.7361364125989125,-3.2083257339033353,3.3070014179810476,-5.340586257330773,-5.306373733619543,-0.16816390573480672,-0.7520413747304373
174,1.775942891107022,2.433474973982495,0.5248458002757442,3.082885404557841,-0.8654277069035485,0.18857580959664988,-2.0464304379685556,-3.171808904039261,-1.9088160572973378,-0.7598937603139535
177,2.7802914443359046,-5.254826048199919,3.421488122306227,-9.196720753587597,0.4042047654572873,-1.2175128272632045,-0.46090804637413124,0.9078638023275213,-0.3090165980653937,-0.837959981545111
178,-6.134509662695731,1.5031357835732038,-1.6567099741705444,1.3652710533321655,-0.5455133676135762,-1.3056196177533073,0.30734398525347106,-4.170843592940285,-3.784904948781883,-1.2213503416476188
179,-5.013617565215552,-1.4919085466198614,-2.098186889056834,-2.1376408762502814,1.6284035160047003,2.684706772530248,-3.8032355127563826,-0.2648663462473863,-0.8874894652740629,0.02396600585770886
18,-2.712447410441506,7.18810929572533,7.409272773976404,7.636444029970752,-3.857280806562063,2.843475497916621,2.9134194532462567,-6.459672417609478,3.0818722222464388,0.6798613660734416
180,-3.4146476311848764,-0.15437262335795462,2.825623155730153,0.726398092748646,-0.36474521330998544,-3.315748261418467,0.06086257290194378,-3.5406379789146523,-3.506273454031836,-1.333958892748846
183,0.7399363113685541,-1.7550039899321863,6.749436883965154,2.8486974773779483,0.18381610192246153,3.704136057222986,-2.169111648871343,-3.5097807790020985,1.141130553983767,0.6861886798077705
184,-7.755883603397592,0.1649852885243111,-7.468988688514886,3.7102567310696086,-3.0146201072190175,1.5794553129167312,4.6376618916351795,-2.8436030265539958,-4.936536081719471,1.3222153479328433
185,-3.138312602053564,3.8211472637380615,-0.015542823286672667,-6.990385147939549,-0.7665416629456469,-1.9361703764224132,-2.7104108852433884,1.9997042208893487,-1.3868289801983829,-0.38961800050567974
186,-0.7192733972791551,-6.974708334809335,1.1939677068154568,0.8837040678602529,2.8087152372821205,2.0139504813741964,3.479290308092814,-1.6833796471251568,-2.7305228883824797,0.1857140222801014
187,7.969021337821607,4.293534689373537,13.797741811206535,-3.564246307852799,-6.374981959959733,-2.2990898208250123,-1.8539958428141794,-2.7453186794835127,-0.13192043178515866,-0.652888111628026
188,11.43164313012384,-2.4775368303225727,14.238047994072245,-8.945892876446349,-0.03849795292537425,-2.498127112351321,-2.771945063514224,-2.375315189142844,-1.2975240898775926,2.8068953061905306
189,-0.49878127487137813,1.21618505463765,2.231940811994341,-6.804078475129225,-4.547806774146912,1.7099540437103184,6.425708585588047,3.35407742239873,2.736587392340841,2.5600886736392505
19,-1.2130539371913558,0.22337224581806617,5.5141095869845715,6.208036673053727,0.8554243602919489,-0.2743387129599231,-2.0000679574874796,-3.7465539025729053,1.4167715043617237,0.4793551742676858
190,-6.924965734894097,-4.406654512458576,4.430950803954253,1.2790007110461337,-5.138782280249035,4.8025756826659745,-0.8130683710989802,-1.9841005906370874,-2.561436852887641,1.0799967531053123
191,-9.70156907234988,-0.49007012346220624,-4.050185477421549,-4.449135449218631,-1.9032271092819981,-1.5687900040766738,-1.5120092892186492,-1.9767217845605467,-1.1977610968575085,-0.25750747873297136
192,-4.6759666496438665,-7.18806447279918,-2.341134230602777,-14.23742580152013,-2.6986378746625546,-2.999589330763949,-3.12347370669831,0.37887802215841987,0.31682123622214575,1.86395882791332
194,-6.8775680237981724,-1.3184384943867906,0.4123427299014355,-4.334041035259425,-2.579530728097594,-1.9176769073668374,1.0035017575231417,-1.0348001535328273,-1.4715074827135182,1.0874347751155375
195,2.5866523906657273,-4.33207560014163,9.694620868228503,-2.1333236706503382,-1.097264584945745,-1.7459646099226105,-1.1469771096902988,5.237690168027783,-2.496593482313661,4.148812245585766
196,-8.419379823022956,-3.1875298441530564,-4.818717054416989,-2.726494462205046,0.44910346806358165,0.6894201330569221,2.4445187459149764,-1.5870992238527633,-1.6604175548314009,0.6818937836980217
197,-10.286837342513477,2.560284954585208,-10.853636846823697,-5.9613188340042065,0.9668115577433055,-0.4969467608123648,1.8111534838065142,-0.48998684572717516,0.30352272843064393,1.4501224760107168
198,-9.903821862875489,-0.22450426483221614,-7.3268221889429554,-2.67383551021707,2.1713602807464976,-3.0366223784457507,1.8281550366036692,-0.05082377637532528,-2.0946626642895434,0.9567364163797089
199,-0.8997441321494386,-0.8829709076083629,3.4181843028258347,0.38933325945569397,1.4146901891790462,-1.0997677375010664,0.7533459426481389,-2.527253518319053,-3.7419281090107614,0.5185459922776835
2,-12.114348473765485,-0.06275873378514561,-11.366380377597356,-2.5746287367538607,-1.9947368697928178,5.725569929786216,2.2659665640787248,0.0189203435377422,2.1795446980977187,1.1648173310379202
200,-7.53386325128929,-3.6858015964357604,-2.44751096807862,-3.2973483981146092,1.6618232762868195,-2.3961787755153967,-0.0396632611510277,-0.27310083812096736,-0.8252952001137692,2.36233964331665
21,7.929782364669332,5.886275443537715,-0.9176902681322405,5.940458609119747,4.111105827257317,0.09105511629612434,-0.210997230379852,-1.6046544192970025,-0.9556740735532657,2.9916931743761763
27,-8.281429480279101,-0.7528339098665707,-4.924664868882172,-3.076596288901624,0.2969381179196444,-4.754982895229075,-1.082022599301152,-1.6776068581801111,-0.4318599942951715,-0.8774269948644722
31,-9.908234366427012,0.25574032071341063,-8.139269792811062,1.438115599004494,-3.542164964227333,-4.277304789496293,-1.0290159383232016,2.056497570260974,-1.1063753533359149,0.5359272104122733
33,73.51741880945544,-16.34437708185872,11.112609470215798,-9.76668939761971,19.894459993506935,-0.9035065572598384,2.2718700470478304,6.823606785641094,2.6768897421948465,1.8339665276543369
34,-8.966050352988562,-3.311617416185605,0.3240857608719211,5.942661951978191,-1.2459027139501868,-1.0293406784655974,-3.454321481655775,0.5147822840300383,3.1897385486524277,-0.3887089031814082
35,-7.49078405780096,-0.7907512455118397,-1.8196880777181472,1.8733321694694403,-1.254127221734426,-3.2878761226928432,-0.32714058119396366,1.3253133397875114,-1.2679332528362148,1.476457696070698
37,-8.458701387513369,-3.4979052997370963,-5.130000162412041,0.703627041028917,1.0114596542541212,-2.742062455861918,-0.7180698114321846,1.9107366185942023,2.0814973547500926,-2.602330332342845
42,17.396369633897507,2.00201313679286,4.356342581119155,2.846423146991199,4.480535720156712,-1.4946002979536162,-1.6488359214655905,2.234250333144773,2.683045300100393,-4.637275044153929
44,-1.6273491284249657,-0.6135861893070899,-0.7315179250519656,-2.2578829999812875,0.8473226761929356,1.407368506646377,1.5452287507839184,-1.1161774433851595,3.3083638462178353,1.544549840055376
46,2.3962988602008513,-0.47895200807520777,1.1964085703841287,3.0159937498973166,0.9832334682057405,4.406175183588197,2.340873126203046,0.17864739857288991,-0.9141883798796723,-3.349208612073301
48,29.26131779580352,18.832783311945384,-7.812997744250033,-5.5858496371958415,11.102115099868845,0.717032817950882,-7.56119584849052,3.894682917743615,-5.447703792461039,3.0887357206870227
51,4.986991232586849,0.30640681213249354,9.93677253794741,-5.9206412984513745,-0.8255371374462435,-0.20139783893298824,-4.331068373057848,4.438216383800319,0.6807364430106453,2.0843200955890993
53,-9.213408524004715,-0.10926184460444247,-3.4224976012035753,0.5461553143197555,-0.09941514135254892,1.8735155307874074,-0.6315752708932615,-3.56037452315919,0.8015918928407113,0.8534698209060143
54,-3.5469393664628632,1.37921406381221,-0.3086789140169888,3.9541127159595075,1.9413858648671207,-0.6314668161977309,0.14790099697780387,-1.8188352192199309,-0.007697018062320211,1.6271360331280293
56,-7.368355474813778,3.376862515492248,2.357190563626161,-0.284203220532217,-6.4696467502704875,-2.2937096146207696,-3.8914036567850845,-1.689692998493746,1.5799615585765032,5.248024849738324
57,4.3199599794404655,12.727730678714032,0.3658020071427909,-0.6596963608726236,-1.6120027180598189,-0.3152304754660572,-2.061471528139546,-1.7269457826735035,-1.030524384529685,0.9905025273974487
6,15.361914745890092,7.848029599940669,1.1036997396704409,2.2606460734784757,4.952417304187017,2.237628116333636,3.6487199418686607,-0.726772706998015,3.836732942015783,-1.760834896349214
61,-3.5721436443597345,-3.495009198757826,-2.6643318982769792,-3.460794426179787,4.011141238188708,-1.0918380369469194,1.7977932915282033,1.2972632207860888,0.40567370670360103,2.4087226900513605
62,-7.612721952844937,5.119261837980234,-4.721472838219324,1.250299060217595,-0.03929641363174521,-2.366724733212119,1.1260798405118264,-2.3072103596127795,-3.1709346161859737,3.8499790785455437
65,-5.727858625051196,-0.03206844225722592,-4.030436140174575,-0.2425639304343967,2.0409592066766025,-3.1655081252081296,-1.713835732367907,-2.234395799034301,2.502274559731576,1.3180808244806814
66,-3.7340284555373815,5.097701252273325,-4.981457589717732,-1.3083330870440517,2.0963192390719594,-2.3303869874955843,-0.4073806857379577,-5.250867231389381,3.916859514616564,2.9667117438374886
68,-3.0239012304559445,0.178779606912688,-3.2982082819287943,-10.97476235683041,-5.971692083209603,0.9916035034341867,-2.8653178859058483,4.354919423583622,4.081634902081052,2.2739304756020093
70,-8.689396535563121,-1.8664840376108465,-4.900456472454693,-0.36840537844935656,1.3024642838433598,-3.252773915229923,-1.6504078266508078,1.5075698082496225,1.942059315938689,0.46057288240299443
71,-13.962522099412787,-0.7635537272695936,-8.338716721307604,-1.1013325377953005,-1.2499300935219764,-3.2028124955175783,-0.05706665410562757,0.38806382486634683,0.8765253604443423,2.5504602494629363
72,-2.821559849422236,-5.163068718363286,1.4708402683448663,0.32298197558229774,-0.522524532236696,-4.825280907852377,5.650265837293766,1.1101912907601363,-3.761976713275182,4.527091834377144
73,-2.768234205918571,3.5172852381976494,0.6611894973791089,3.1922492900388875,-0.5225990476015878,4.652032245119792,2.8323596929559853,-0.8928307024446417,-1.1348544636689706,4.247546102024014
74,-9.488169256912625,-1.79784748374505,-4.215081504759306,3.697749186415025,0.5283528187912492,-0.02193791779330046,2.850653903130492,-1.734891162181074,0.23326575907801733,4.1467599594346725
75,2.4713232499062054,12.355966734541683,-4.590482523742423,1.8686626120481833,3.313058738274396,-2.736436816124598,-2.0278288221979364,-0.9286241334311519,-3.470714464276421,3.6552604014288663
76,22.426602687892018,20.09161622857402,-7.928993117667869,-0.15752751888594496,9.868193511175516,3.3712648285870355,-8.936296266202655,-3.0740410340321844,-3.5128526602522014,7.161364318648896
88,1.3979453314318473,-4.159521930717157,-4.546530205862025,-5.317452753746253,5.08375979185453,-5.072913988061011,2.9649267558205317,-0.13461420846605363,-2.6258265142838013,1.6391984241224131
89,-7.4378055270771775,-2.5797915192877974,-1.457238960497435,4.273716937813017,0.49018826096053764,-2.488149735061077,0.144324184720122,-5.321088728874393,-1.5390656481656881,2.1367982538515107
95,5.51891891878084,-5.946577927750651,-3.051485847023226,-8.684943437071384,6.630563909744836,4.340750540681468,2.2122085698471214,-1.2142165232428301,5.022980073353319,-1.6613207541778465
96,-10.489402994339569,-0.7538260780046646,-4.244209037913117,2.6867022503137816,-2.512169629177381,1.213380870173361,3.2018484194525456,-1.2153652480578074,-1.5664252856898502,-0.6469081657003625
98,6.211511739127767,14.808445512653938,-5.81631957286239,1.8110620339660002,-0.1476912075712487,7.766960052251378,1.2208680627470905,7.040448553059939,0.8964460087339577,0.49476037098844555
99,20.43802754482578,21.02645281223916,-6.177840127735918,0.07035045525719001,6.537938401354158,5.000385410424804,-1.3416746538031143,8.684042281760803,-3.077783611857955,-5.767065472957568
101,-6.409567893825962,-3.06131080631149,-6.019930292612467,0.6011463566132917,1.2048957131278588,3.9613559152991966,0.3545193251919295,0.0965178343274094,2.3953184938124923,-0.4387279910660087
102,-6.892001641829267,-4.443211882227198,-0.9778069769463029,1.4382257933872598,0.30863400214091957,-2.4588049120186626,-1.7927047308539006,-1.0071514405592887,-1.525790633816119,-1.9860294278138093
103,-10.875323107881195,-2.207976600274795,-4.836622645524485,3.517883176738328,-4.073894064910171,6.944660462201182,-0.2828208088359575,3.2913576047868123,0.43152676629162484,0.9924049550363887
104,-6.955193975795885,0.15195399855966932,-3.5860934053133686,0.5542247257189914,-0.2590581147997862,3.525913094491105,0.7325403811673487,2.924699555661,-2.7133290764452274,-0.9886002197040433
107,-2.399724886435484,-3.436879473322851,2.847042200789387,2.6339613729664815,-2.0860977400878893,2.94140539450968,2.8432056312540985,1.6382277539873844,-1.3748283072898875,0.3694925818061908
108,2.4641707128672645,1.0455387914386134,7.738738855704702,2.5964890864154517,-0.5304993732787453,4.054979465385158,1.287188033613004,-0.6386500649404231,1.1895418645569,-1.319310995813025
109,-3.714575977286177,1.644062152128464,0.16475458893292674,-6.465981011922181,-4.559946227132068,6.106625356154214,-0.7120474501521585,4.850972498437276,2.3066684608745796,-0.512995809139134
11,11.257737259065152,1.9790828308758937,9.507246407474106,-4.916620726051472,0.3182672194222597,-0.8160984500134904,-3.4796957931668806,3.176060819930307,3.8074957761808483,1.546326490009786
111,-8.861674617645216,-3.3704931620013654,-3.6173618156714737,-1.8471759307735536,-0.42475932773003877,2.2160602664519113,-1.2392800228462026,-0.4829564455727768,-2.483912288860479,-1.0501337120240204
112,2.9450844337563753,-3.892697946669937,11.613149687493722,-1.039689901884913,-1.5593119782073275,1.2010130500357281,-1.9342047896354326,-2.1428790956215376,-0.7913606272226869,1.2731281488870112
117,-6.736128658183429,1.7322058711676036,-3.9836741665182025,-2.532506066080609,-0.736505408843794,-0.7673877441089806,4.995740461757586,2.5354620203720137,-2.2636428225072223,-0.993277352598721
119,-0.8248839140133029,-1.6744691237757376,4.777411777147321,1.4448372224635444,0.9154139982563042,-1.172188235264576,1.359740504686023,-0.5681828129213924,-2.738506065250684,0.4176326717534894
12,6.450819165498103,10.755226646739294,7.321040389484144,10.569107644439114,3.623924787226799,-1.4855766512067377,-0.4275579736292737,4.402613512344029,-0.8667222848163195,0.32800701023255835
121,-0.6595926342127998,1.3414103737429577,1.5367891769814528,-2.409097638132511,-2.969101040211998,3.032302045345776,4.790172625931004,0.6460917680718958,-0.4107195309298859,1.2534324332159643
123,-5.770165691504336,-1.491034910240366,-0.808767761458666,2.1955069791879174,1.4477360108697424,-2.0519223473549,1.248675790990528,-1.6970024331404625,-1.9869477762817793,-2.3974742506687026
124,-7.584001834815103,-2.800180533859612,-3.8568616079690328,-4.995065840502128,-3.4246176041912,3.676129159564938,-0.24667736976512253,6.028107658390391,-0.06503474275842043,-0.2031210984690126
125,-10.79675516437459,-3.6289128484552067,-3.1472711150142256,2.690418043825917,0.12518146160499344,-3.856184223061025,0.9608321017772913,-1.5141032858624994,-5.083568724882721,-0.928638714023102
128,-5.198888521730664,-4.679880375062269,0.9341404809395516,8.406330890373175,2.6384653904512447,-0.30701297449606235,0.9481768962689127,-1.1638326727872428,-2.5745717482789723,-1.6437818341500836
129,10.367709580077245,-7.781084795598966,8.271390626765012,0.556812964305982,-1.1260945146098544,1.2434801848514871,1.1971160646406747,3.4459293415112215,-1.5406225323137044,4.465122305404971
13,13.057204375971788,12.354839052357338,3.651630912066365,3.613344326824588,1.8946175492739803,-0.30403168026114197,4.30357481303028,0.09438334232823921,1.6631442009259916,-1.3745852458580405
130,-9.321756045874032,-4.913063568318788,-1.3416649600308301,-1.111159979317617,-0.770688578785355,-2.8128102614020145,-0.8893771216441944,1.6436730794852223,-0.8100839049400935,0.5619612933638575
133,-11.314981765640749,-4.036544743362372,-4.747236934080344,-0.39445700618413154,-2.9355774476302963,-1.0034708279183016,-3.541394525201284,1.9429877662730604,3.005214572563825,-1.5049527737106265
135,23.48326549833892,17.021306952285872,8.48824574405802,-5.378735644048426,0.3756990646558469,0.5746686320633226,-8.584785735938988,0.8142373477456937,-1.8158371987992235,-0.050243634701483686
136,5.782796247497046,5.386128955119217,8.904678272863402,-0.4624533894938724,-2.5929927272628963,-0.6602695814462942,-4.613076689849036,3.9947917780851916,-2.2244730952042246,-2.158619481429196
137,1.1217782599233448,-0.8906010224215705,1.7944052194648954,1.8840395626022306,-0.46399801637044036,0.19775501463807463,-1.795891363594974,3.7900232426616207,-3.0534244199894216,-1.7632273990497234
14,26.98690150675657,14.876654996826037,-1.3758142064978602,-4.442486827184804,8.180868445027643,-0.004236995423799294,5.188598354304822,0.8995192836342176,2.35162540763004,-3.044878681768729
140,-1.777369003450053,-6.848106927671157,10.481473245145636,7.764683765112394,-2.6378313258116317,5.0518871771468215,-1.0432486620709338,-4.07658593711328,-1.999781540274396,-2.943013546311431
143,-3.7050851138325696,-5.652663159662751,3.97145381107529,5.2204737733914595,-1.4804750428071645,6.328488445030515,0.8430807296646489,0.974099438616633,-4.246663163658629,-2.649433217330857
146,-4.947848209952794,-1.9533314942567397,2.9399487429596283,-4.193925706913068,-3.6081409859071236,-2.7658750730630115,-2.973838540514045,1.0249949189234882,-1.6298892876370608,-1.1922042675470839
147,-10.555448131611671,-3.7098206169117187,-3.754119113134363,-2.7291139409972964,-3.4656779930648796,-2.2178811814310913,-2.470493447283414,1.645701710128132,-1.7912757137408994,-1.6824599325667444
149,-8.672871129386836,-1.2383938679271866,-0.6314719945275022,5.330115799726551,-1.1211867769518784,1.0950773454021767,1.352584471199683,1.1077156012843412,-3.2851113150071765,0.7624516120364557
150,-5.637104296914688,-1.6632063895367046,-1.850097631859502,-0.8503812675800124,-0.9420193692466232,-0.5902191569519564,0.40781071808473024,2.030622034435818,-1.74091074772604,-0.35834449977028615
151,-2.067910922239787,-3.6861117640707852,5.878337304125826,2.0262679724831654,-1.2056963686465412,-2.5144896578567053,1.3451959391939188,1.463672136004911,-3.1734580646704384,-0.2452774024573862
154,-5.520207195959851,-0.8933939840756666,2.7394108928225296,0.928407145192342,-2.5255145589459,-0.24098549345837636,-0.2653202295911975,0.2874151398462014,-1.271718513064434,-2.016064966499764
156,0.6423171966589541,-3.8884886783118953,-1.0453756705506023,-0.7750185842910229,2.1033062611976363,3.0851225602887293,2.2373577289127837,-0.6733891086491762,-1.2650100160509286,-1.8423022204829598
158,-1.7420419563245253,-2.4080085140845133,-0.3888499902052759,1.3619476420797032,2.0153730134558154,-3.0170813966126473,2.938469227523329,2.0513884554438175,-5.523266987662606,-3.4852015909433987
159,-9.786692397508745,0.43663911634150737,-6.848745761905626,-3.2158508172452707,-2.207821607295118,0.8284928233228255,1.9337730361704923,-1.2257365433100107,-0.34578621263413106,-1.2176854022180992
16,2.3866335177531233,-2.5382035248567725,3.0594821496625855,7.868708575305568,4.404710057705689,4.599436446725367,1.970740912691679,1.781028994038248,5.848389803931488,-1.1994859427092728
160,-0.8772903211837242,0.8095322447240682,3.7765052700370885,-3.696459431445977,-5.762582188977628,0.12591800568733555,-1.8137919667812363,-1.6812919699412743,-0.1573138441542055,-1.123428097544664
164,-0.05814561690391325,-1.658956305480668,1.8180891867616304,-2.203749582650779,2.0464510775201714,0.9844166746452706,-2.3476578379353894,3.615784401474104,-0.47334959065664056,-0.8032600832817635
165,3.654720988606752,0.7056957801787339,7.631359518628849,3.8021318546790304,2.1488549667901458,-0.3811984177285831,0.8099280824879728,-0.09432436498039967,-4.46408103272328,-2.999796788645808
17,-12.921573518223592,-2.200903685930376,-5.303500572823593,2.9277982555270947,-0.004674526421598288,-6.842553662700574,-1.2138043183103797,0.09100969365199872,2.102931109520673,-1.4165344463609102
173,2.5344493851828234,-3.0835937078660844,0.7750281012705353,7.135695573184063,5.82765632516275,-6.348804375831383,-2.6724931616497507,-0.9334243214191863,4.514349239105286,-2.386247607304527
175,6.870136255211419,-6.56623118081933,4.798149634044312,4.351908738147941,3.722916422473961,3.2335856522339617,0.922607937839626,-1.4325652066018981,-0.010981221000781072,-2.4711537984123813
176,0.10197769062133741,1.509591503071534,8.798963186260131,-4.692627749441533,-3.9375985239344646,-5.185063173833003,-3.2713271397595283,1.4343654511013628,-2.700028733196814,-0.07059674303437175
181,-6.558813848498371,-0.013990436230632926,1.093109810200276,-3.447253517921443,-3.79337658367673,3.7216387382262,-1.4423443237553248,0.026154564159010775,1.264221276753174,0.6098691909423422
182,-2.7941019049255007,-5.576973461135136,10.610051678071157,-0.9160103566778485,-6.408861726807804,0.2872206543505328,-0.08438862518107659,3.7348304354625177,1.1619384766582896,1.7595001970116342
193,3.3476259683743326,3.2351285879471923,3.0122209584100235,-1.7158325932913279,0.6760929384253265,0.9120765170265616,1.7606983016199191,-0.011474531146078855,-2.1403001157154065,-0.3988317796555008
20,-5.11702737051386,0.6149997437570244,-2.3839920457325845,3.3883260947068417,1.3377030838360788,-3.0672144190884945,1.0043156072621338,2.6188528274866054,-1.2850493041708044,-1.8741913756371391
