,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Group
1,231.15804742979367,-15.25812224961558,-21.937895465222887,10.332035129330187,-15.808509665964502,-0.6842405076684333,-3.3880191550281498,-1.6322943477933856,-0.08344231433195885,1.9389809502925661,Case
10,3.9675316662707134,4.9026007077764335,-4.248865248407278,-2.713966051169922,-1.43592594890613,1.4062463977077693,0.9514665814125789,-2.882791797191003,3.4550335869490203,-1.2279132808681725,Case
100,-11.337213782347476,-2.060586461185624,-2.7306106346763612,-1.651701377710796,-3.3007626715926257,0.992243145571271,-2.9847245612366464,-2.5382758731159933,0.1698269764732693,-4.017531324457644,Case
105,24.150935446815552,17.63379517966159,3.7660448040885672,-5.202776444608498,1.2669141218000153,-2.9393426994327587,-4.8045916779646145,-6.0097907631849266,-1.8074879139706197,-4.008895687047787,Case
106,-5.360499780837002,-3.760586136380822,-3.4902957812721684,-1.6991208531850865,1.9078113791179059,-2.6518499921386574,-1.1655364809659017,-4.0235321260036665,-2.5525936505772244,-3.0416331888906587,Case
110,-2.5143357693905743,-0.919251923003955,3.535251409292106,-1.7692864864338473,-2.218869645686204,3.1283015584342175,0.011628246444321214,-0.3925701428043764,-0.7402189957310155,1.7648944217106834,Case
113,22.116230036835578,-12.817012306469918,18.194153330110606,-7.1536838523982,0.8282568636997774,1.7671002728622143,1.223471149178983,1.4366378751400293,-1.882548152630742,1.1733894227579305,Case
114,15.575511533080219,-0.6908989117795707,13.088799455210674,-8.488569488762495,1.5369879556951198,-1.0430856766842003,-2.92354379705582,-5.8969193620149305,0.4541820236591532,-0.9452528320837198,Case
115,35.07292776845978,-13.109156564614963,1.6608021605759153,-11.133950214557911,10.370170565671858,0.8500182881374465,8.895864166339459,-4.706308800756944,-1.4107998951898888,-2.84109952626023,Case
116,-9.510184974981941,-2.9178036097388267,-8.053250118934017,-6.381501997337962,-0.8422260489148361,3.736147523187443,-1.5666661607099053,-1.961335908862905,1.536352868520657,0.48869282605953346,Case
118,-8.673343210257409,-1.362435190962394,-3.127668997750833,-1.0801905118879307,0.11245952718241056,1.3256995457475047,1.168989962612502,1.2281265910743713,-0.47116064021326187,1.0568691728911355,Case
120,-12.066000612747866,-0.7382442413086955,-4.8475883413616705,2.6743976591139993,-1.7219410349722215,-0.5921676076803608,0.8901519599556109,-3.4029091971350316,-2.179644821141347,0.5152507936268292,Case
122,-2.0559969573973995,-1.113095718197118,0.8730884419531022,-0.6370562256296051,1.3112760991591008,3.01858367414106,-1.5393675021696551,-1.745719328043456,-1.1918852259887396,-0.5640687798420391,Case
126,9.80133716352897,5.9950680340100755,0.5983551341997045,3.192789254415012,6.055767923514311,0.540649412683518,-1.0811424151781477,1.5284954934741766,-7.769662439839835,2.5308561535881906,Case
131,-7.578491081973191,2.2991784528401005,-6.237837419882504,-4.080683221422414,-1.5089082757186374,3.2567678788353853,1.3032260785907213,-0.05884731872280443,1.8580197643785834,0.5909739809089212,Case
132,-4.129304217740198,-7.438629223807895,-3.5736721103103766,-1.1246752603532386,2.499793363227413,-2.235371711161549,1.9571894365335556,0.7268050352135506,-2.20178321357485,-3.268455530909622,Case
134,-9.279481202081955,-0.6578002010837241,-3.774324790399181,-0.5821600428515719,-2.0570172415761387,4.759447866611852,-1.465301000346819,-0.357050215230833,1.5076360708406773,0.2899566621572986,Case
138,-9.857931248696813,-2.048186930943737,-6.148702823592052,-1.6387548233797442,-1.1328326656590781,-1.7332650887523418,-2.323631142607808,1.8663424786494314,2.2278939788134293,-4.265428888792945,Case
139,28.462455330034597,26.193038951081498,7.790859068251407,-9.41090483641683,-19.88013105796066,-12.17971443705126,18.48444949059764,-0.761839246895563,4.696492027461105,-3.5835322351145886,Case
141,-8.332477962416538,-0.15720192046097656,0.2760060847626391,0.27532036037289265,-3.2695330280976176,2.93271552425484,-1.8539171086093482,-2.0199308823709807,-0.4149729492754744,-2.607254683426263,Case
142,17.301441482493235,1.8206387875567964,1.6222950254046395,-3.3110406321221673,0.4652574132948827,2.3578780370208117,8.570631920111222,3.185897375235547,-1.9707477183616176,-5.664156838151846,Case
144,3.9458609415883212,3.547611860958938,0.5523901880176899,1.6608502509586858,3.0221521721513644,5.4629592211389015,2.8309717967406476,3.3052039730208045,-0.5521871696536333,-0.5507196470377884,Case
145,-0.7098287593009722,6.35866915668991,0.31791514429214546,-5.4426458757884495,-3.0591414831177417,1.7418438631374593,2.498476430456335,-3.9288411321592442,0.1361017428734732,-0.4551643213721952,Case
148,-7.492746676465342,-1.6798522129682638,-1.3309779802545105,0.30253293688152794,-2.2847223383260884,3.23331641915793,0.7477996130487143,1.7667070290585314,-1.720966957291189,-0.9932736760925198,Case
15,12.315879090648163,7.988728389043246,3.0010539728569583,6.709410097672885,3.8428663027998677,0.29212042963158197,4.244447323078955,-1.8936408783516387,2.8803560589851274,-1.757916654322486,Case
152,2.64688151907494,-1.7592930186062632,2.9522357147362728,-4.174952894007936,-0.23085446802988252,2.0720756441254276,0.1324435731780293,-2.966569847652524,0.4562974354282533,-1.9195738530770203,Case
153,-3.869336934581886,3.4270690102716017,-2.781774288801096,-0.5706580214399654,-2.442113514495303,10.079883014498307,2.3034411926838976,-0.4341779970680524,-0.3551114853375766,-0.34676387808797177,Case
155,-10.92157855378087,-1.3456830334606997,-7.717082388484229,-2.7716263583834633,-1.0854872813267773,2.082748823206766,0.11368539924431861,-1.7074563905435498,-0.9489400457700742,-2.7250404463238462,Case
157,-1.5039354429706522,-5.4578437132886,-4.78955144816635,-3.945661805102392,1.829393035852327,2.828463781531808,1.814556583981698,1.0712757865094358,-2.386057834759373,-2.458119776464022,Case
161,-7.7452796450489645,-4.774517364105621,1.456991249897616,-0.9558458144248344,-5.691537723471578,2.186459418672755,-4.21483252975372,5.170153224458735,-2.9135457533790703,-2.2960805326140665,Case
162,3.785656337051485,2.9023749045124383,3.7102707244189324,-1.5561535122566386,-0.1619550382027636,-3.0743188030408426,-0.1089512825233227,0.3094096581349022,-2.234973725961899,-2.9406487795778937,Case
163,-6.862676364703474,-3.0608895066191923,-5.412652095751335,-0.45131747841087894,1.8931613989257103,-2.5036872744465026,-0.5479749616613102,-1.7426201037903308,-0.9969065046858503,-1.0054158122299883,Case
166,-6.675904861410844,-0.5792105103932431,3.146506371296677,4.67922400938268,-3.0699230559469,-0.5046339638309426,-3.3613306164719368,-1.744690024873974,3.705060585045365,-2.415263944965852,Case
167,14.107683491874937,-5.628764319162415,3.57593968961251,-8.37101783547735,5.039247852271923,0.8843291684551505,-0.6246939120037777,-0.9333181399574307,1.5419231611486361,-0.1377887434549973,Case
168,-7.7131950114824805,-1.9602848278042477,-1.0145764988196164,3.2354375855161064,-2.2521887220227415,2.907092827953827,-3.755742261652574,-0.9476130445070157,0.822477301943705,-1.2193072715640672,Case
169,-3.577797906147112,-4.007021731638417,-3.2518177955761414,1.6249914964796603,2.62517270938553,0.8102602255792077,-0.38287622301106033,-2.308736118714636,-1.2904084261127093,-0.2449391512788664,Case
170,13.127716358350566,12.978767833241807,3.327117564080502,0.8584698195962097,2.448209537189125,6.031671254653732,-2.6097795251990683,-2.0203135467646742,-0.9567070591423519,-2.671582012793682,Case
171,-4.494725765229052,-6.162531883647735,2.871373583715125,-1.3177000280422675,-2.107488260552056,4.774439954762425,-4.023439567420021,-3.005171463656086,-1.73082837580192,-2.6699492448872033,Case
172,0.3339459867275558,-4.438876587961679,8.864276159182706,-1.7361364087711002,-3.2083245778895186,3.3070017572235613,-5.340596435702471,-5.306346666133966,-0.16804502933850698,-0.7615846121496099,Case
174,1.7759428911070045,2.4334749727232285,0.5248458020042588,3.0828854281353055,-0.8654272863751332,0.1885773829546944,-2.046421238772831,-3.1717583479186797,-1.9086176841927385,-0.7625268029028954,Case
177,2.780291444335936,-5.254826049011547,3.4214881221231805,-9.196720733677804,0.40420491291268756,-1.2175123263649865,-0.46090557929239434,0.9078980692826258,-0.3090015222398904,-0.8382908835857388,Case
178,-6.134509662695738,1.503135782909575,-1.656709973795714,1.3652710501342868,-0.5455129691680071,-1.3056220654372444,0.3073502899104178,-4.170824391011124,-3.784888613648086,-1.2230393119324436,Case
179,-5.013617565215539,-1.4919085462191581,-2.098186888445443,-2.137640915819735,1.6284038945379624,2.684704091752468,-3.8032195613157245,-0.26488198270246166,-0.8875175636455084,0.022698571226147563,Case
18,-2.712447410441561,7.188109297218898,7.409272771999148,7.636444023315907,-3.857281895319055,2.8434662059372156,2.9133797640028547,-6.459689208321636,3.0814448202009515,0.6878773515440642,Case
180,-3.4146476311848764,-0.1543726235924557,2.8256231562317624,0.7263980861480459,-0.3647450112797857,-3.315748381319485,0.06086482110506706,-3.5406422760896317,-3.5062205635964956,-1.3353480560552196,Case
183,0.7399363113685551,-1.755003990857855,6.749436883992811,2.848697494876967,0.183816235490573,3.704138051316367,-2.1691270486197385,-3.5097837233035665,1.141210836843404,0.6840216498884,Case
184,-7.755883603397583,0.164985289562167,-7.468988688147681,3.7102567333034355,-3.0146211533938527,1.5794597962125774,4.637647007920865,-2.84362910295908,-4.936565351372155,1.3267450449435887,Case
